Date,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС"
2022-08-29 00:00:00,7750,363,25793,21069,24231,103,6500.0,116.5,370,356,430,420,5750,22530,70.5,10500,14500,22250,7950,368,2000.0,3350.0,23250,270,4575.0,24924,10500.0,401,7860,5400.0,4507.0,3470.0,1950.0,39.0
2022-09-05 00:00:00,7750,359,24677,20920,23357,98,6250.0,108.5,368,351,440,440,5750,22383,65.5,10500,14500,21498,7950,370,2025.0,3800.0,23350,270,5050.0,24665,10500.0,396,7840,5400.0,4507.0,3470.0,1950.0,39.0
2022-09-12 00:00:00,7750,339,24588,21739,22647,99,6250.0,108.5,342,328,440,415,5750,21766,66.5,10500,14500,21004,7950,360,2025.0,3800.0,23350,272,5050.0,24300,10500.0,373,7840,5400.0,4507.0,3470.0,1950.0,39.0
2022-09-19 00:00:00,7750,316,24568,21481,22518,101,6250.0,110.5,322,305,445,390,5750,21340,68.5,10500,14500,20865,7950,355,2025.0,3800.0,23350,267,5050.0,24178,10500.0,350,7840,5400.0,4507.0,3470.0,1950.0,39.0
2022-09-26 00:00:00,7750,316,24349,21353,22726,98,6250.0,110.5,322,292,460,385,5750,21207,65.5,10500,14500,20763,7950,355,2025.0,3800.0,23350,264,5050.0,24155,10500.0,351,7840,5400.0,5035.0,3889.0,2216.0,47.0
2022-10-03 00:00:00,7750,333,24524,20719,22719,96,6250.0,108.5,338,309,490,395,5750,21294,63.5,10500,14500,20652,7950,365,2025.0,3800.0,23350,273,5050.0,24239,10500.0,368,7840,5400.0,5035.0,3889.0,2216.0,47.0
2022-10-10 00:00:00,8000,334,24418,21040,22662,96,6500.0,108.5,340,311,500,405,6250,21285,63.5,9850,14500,20551,7450,395,2600.0,3990.0,22000,278,5050.0,24246,9500.0,370,7620,5400.0,5035.0,3889.0,2216.0,47.0
2022-10-17 00:00:00,8000,332,24277,21198,22585,97,6500.0,109.5,336,312,500,405,6250,21123,87.0,9850,14500,20338,7450,395,2600.0,3990.0,22000,285,5050.0,24176,9500.0,371,7620,5400.0,5035.0,3889.0,2216.0,47.0
2022-10-24 00:00:00,8000,325,24351,21680,22558,93,6500.0,103.5,328,306,500,405,6250,21143,82.0,9850,14500,20665,7450,395,2600.0,3990.0,22000,293,5050.0,24203,9500.0,365,7620,5400.0,5035.0,3889.0,2216.0,47.0
2022-10-31 00:00:00,8000,318,23600,22246,22220,85,6500.0,94.5,323,300,490,405,6250,20740,74.0,9850,14500,20021,7450,379,2600.0,3990.0,22000,300,5050.0,23860,9500.0,359,7620,5400.0,5002.0,4202.0,2554.0,57.0
2022-11-07 00:00:00,8100,313,22248,21998,21481,83,6650.0,92.0,320,265,490,394,6250,20630,72.0,10350,15000,18986,7450,370,2600.0,3975.0,22500,306,5100.0,22976,9500.0,354,7720,5400.0,5002.0,4202.0,2554.0,57.0
2022-11-14 00:00:00,8100,307,21319,20982,20399,89,6650.0,96.0,313,257,460,378,6250,18825,77.0,10350,15000,18023,7450,345,2600.0,3975.0,22500,305,5100.0,21898,9500.0,346,7720,5400.0,5002.0,4202.0,2554.0,57.0
2022-11-21 00:00:00,8100,301,21096,21124,19835,97,6650.0,104.0,306,259,450,368,6250,18403,85.0,10350,15000,17733,7450,335,2600.0,3975.0,22500,280,5100.0,21532,9500.0,338,7720,5400.0,5002.0,4202.0,2554.0,57.0
2022-11-28 00:00:00,8100,312,20975,19842,19843,96,6650.0,104.0,313,271,450,350,6250,18069,84.0,10350,15000,17629,7450,361,2600.0,3975.0,22500,259,5100.0,21227,9500.0,347,7720,5400.0,5022.0,4221.0,2550.0,53.0
2022-12-05 00:00:00,8100,336,20253,18801,19746,102,7000.0,110.0,340,297,450,350,6350,17981,90.0,9850,15000,17000,7725,350,2600.0,3975.0,21000,259,5100.0,20770,9250.0,370,7810,6200.0,5022.0,4221.0,2550.0,53.0
2022-12-12 00:00:00,8100,352,20174,17332,19435,110,7000.0,116.0,354,311,425,366,6350,17668,98.0,9850,15000,16939,7725,355,2600.0,3975.0,21000,264,5100.0,20444,9250.0,384,7810,6200.0,5022.0,4221.0,2550.0,53.0
2022-12-19 00:00:00,8100,356,19973,17727,19341,111,7000.0,116.0,358,312,445,405,6350,17384,99.0,9850,15000,16962,7725,355,2600.0,3975.0,21000,266,5100.0,20072,9250.0,387,7810,6200.0,5022.0,4221.0,2550.0,53.0
2022-12-26 00:00:00,8100,355,19988,18031,19386,112,7000.0,115.0,356,311,455,400,6350,17035,100.0,9850,15000,16999,7725,359,2600.0,3975.0,21000,279,5100.0,19730,9250.0,386,7810,6200.0,5042.0,4160.0,2584.0,53.0
2023-01-02 00:00:00,8100,368,20090,17705,19412,116,7000.0,119.0,367,320,455,402,6350,17009,104.0,9850,15000,17045,7725,370,2600.0,3975.0,21000,292,5100.0,19743,9250.0,395,7810,6200.0,5042.0,4160.0,2584.0,53.0
2023-01-09 00:00:00,8500,383,20700,20344,19581,118,7500.0,120.0,387,338,460,402,6750,16537,106.0,11000,14400,17360,8850,377,2600.0,4150.0,22500,303,5100.0,20566,10200.0,413,8690,7500.0,5042.0,4160.0,2584.0,53.0
2023-01-16 00:00:00,8500,388,21951,19028,20288,123,7500.0,127.5,395,347,470,425,6750,18012,111.0,11000,14400,18415,8850,405,2600.0,4150.0,22500,306,5100.0,20764,10200.0,417,8690,7500.0,5042.0,4160.0,2584.0,53.0
2023-01-23 00:00:00,8500,377,23307,18750,21626,123,7500.0,131.5,385,336,471,440,6750,19384,111.0,11000,14400,19702,8850,400,2600.0,4150.0,22500,315,5100.0,21449,10200.0,406,8690,7500.0,5042.0,4160.0,2584.0,53.0
2023-01-30 00:00:00,8500,384,24553,21524,23110,127,7500.0,136.0,393,343,485,435,6750,20519,116.5,11000,14400,21036,8850,400,2600.0,4200.0,22500,322,5100.0,22424,10200.0,413,8690,7500.0,5043.0,4382.0,2577.0,50.0
2023-02-06 00:00:00,9500,395,25587,22311,23784,127,7500.0,136.0,404,359,485,435,7750,21336,116.5,11250,17500,21794,8850,410,2950.0,4787.5,24000,335,5625.0,23780,10200.0,424,9010,7500.0,5043.0,4382.0,2577.0,50.0
2023-02-13 00:00:00,9500,399,25741,23774,24100,124,7500.0,136.5,409,363,500,446,7750,22626,113.5,11250,17500,22058,8850,415,2950.0,4787.5,24000,352,5625.0,24807,10200.0,428,9010,7500.0,5043.0,4382.0,2577.0,50.0
2023-02-20 00:00:00,9500,390,25837,24060,24184,124,7500.0,137.5,400,354,505,443,7750,23297,113.5,11250,17500,22134,8850,423,2950.0,4787.5,24000,367,5625.0,25635,10200.0,419,9010,7500.0,5043.0,4382.0,2577.0,50.0
2023-02-27 00:00:00,9500,411,25814,24275,24047,130,7500.0,143.0,422,375,510,443,7750,23404,119.5,11250,17500,22039,8850,423,2950.0,4787.5,24000,362,5625.0,26010,10200.0,440,9010,7500.0,5547.0,4898.0,2921.0,56.0
2023-03-06 00:00:00,10000,422,25821,25347,24055,126,7500.0,139.0,430,387,520,448,8000,24078,115.5,11250,18750,22056,8850,430,3125.0,5037.5,25500,348,6350.0,26555,10200.0,452,9090,7500.0,5547.0,4898.0,2921.0,56.0
2023-03-13 00:00:00,10000,426,26750,25313,25021,128,7500.0,141.0,434,393,530,453,8000,24550,117.5,11250,18750,23004,8850,452,3125.0,5037.5,25500,354,6350.0,27052,10200.0,458,9090,7500.0,5547.0,4898.0,2921.0,56.0
